datetime,pv_kw,load_kw,price,month,hour,weekday,doy,P_c_kw,P_d_kw,soc_kwh,soc_pct,P_imp_kw,P_exp_kw,net_load_kw,u
2025-02-26 08:00:00,5.0520,1025.7740,0.0667,2,8,2,57,0.0000,560.0870,172.6000,10.0000,460.6350,0.0000,1020.7220,0
2025-02-26 09:00:00,35.3450,1012.1740,0.0485,2,9,2,57,0.0000,0.0000,172.6000,10.0000,976.8290,0.0000,976.8290,1
2025-02-26 10:00:00,159.8660,1000.9740,0.0468,2,10,2,57,0.0000,0.0000,172.6000,10.0000,841.1080,0.0000,841.1080,1
2025-02-26 11:00:00,153.4590,992.1740,0.0477,2,11,2,57,0.0000,0.0000,172.6000,10.0000,838.7150,0.0000,838.7150,1
2025-02-26 12:00:00,241.2370,980.1740,0.0449,2,12,2,57,0.0000,0.0000,172.6000,10.0000,738.9370,0.0000,738.9370,1
2025-02-26 13:00:00,162.0060,972.1740,0.0438,2,13,2,57,649.4742,0.0000,802.5900,46.5000,1459.6422,0.0000,810.1680,1
2025-02-26 14:00:00,109.7560,968.1740,0.0420,2,14,2,57,863.0000,0.0000,1639.7000,95.0000,1721.4180,0.0000,858.4180,1
2025-02-26 15:00:00,68.7090,964.1740,0.0458,2,15,2,57,0.0000,0.0000,1639.7000,95.0000,895.4650,0.0000,895.4650,1
2025-02-26 16:00:00,12.8340,965.7740,0.0584,2,16,2,57,0.0000,560.0870,1062.2907,61.5464,392.8530,0.0000,952.9400,0
2025-02-26 17:00:00,0.0000,980.9740,0.0629,2,17,2,57,0.0000,863.0000,172.6000,10.0000,117.9740,0.0000,980.9740,0
2025-02-26 18:00:00,0.0000,997.7740,0.0465,2,18,2,57,0.0000,0.0000,172.6000,10.0000,997.7740,0.0000,997.7740,1
2025-02-26 19:00:00,0.0000,1004.9740,0.0381,2,19,2,57,0.0000,0.0000,172.6000,10.0000,1004.9740,0.0000,1004.9740,1
2025-02-26 20:00:00,0.0000,1012.1740,0.0371,2,20,2,57,0.0000,0.0000,172.6000,10.0000,1012.1740,0.0000,1012.1740,1
2025-02-26 21:00:00,0.0000,1033.7740,0.0348,2,21,2,57,0.0000,0.0000,172.6000,10.0000,1033.7740,0.0000,1033.7740,1
2025-02-26 22:00:00,0.0000,584.3256,0.0326,2,22,2,57,0.0000,0.0000,172.6000,10.0000,584.3256,0.0000,584.3256,1
2025-02-26 23:00:00,0.0000,583.3656,0.0274,2,23,2,57,863.0000,0.0000,1009.7100,58.5000,1446.3656,0.0000,583.3656,1
2025-02-27 00:00:00,0.0000,584.3256,0.0277,2,0,3,58,649.4742,0.0000,1639.7000,95.0000,1233.7999,0.0000,584.3256,1
2025-02-27 01:00:00,0.0000,585.7656,0.0279,2,1,3,58,0.0000,0.0000,1639.7000,95.0000,585.7656,0.0000,585.7656,1
2025-02-27 02:00:00,0.0000,586.7256,0.0281,2,2,3,58,0.0000,0.0000,1639.7000,95.0000,586.7256,0.0000,586.7256,1
2025-02-27 03:00:00,0.0000,587.6856,0.0298,2,3,3,58,0.0000,0.0000,1639.7000,95.0000,587.6856,0.0000,587.6856,1
2025-02-27 04:00:00,0.0000,589.6056,0.0324,2,4,3,58,0.0000,0.0000,1639.7000,95.0000,589.6056,0.0000,589.6056,1
2025-02-27 05:00:00,0.0000,592.9656,0.0389,2,5,3,58,0.0000,0.0000,1639.7000,95.0000,592.9656,0.0000,592.9656,1
2025-02-27 06:00:00,0.0000,1041.7740,0.0730,2,6,3,58,0.0000,0.0000,1639.7000,95.0000,1041.7740,0.0000,1041.7740,1
2025-02-27 07:00:00,7.8300,1045.7740,0.0816,2,7,3,58,0.0000,560.0870,1062.2907,61.5464,477.8570,0.0000,1037.9440,0
2025-02-27 08:00:00,88.9150,1032.9740,0.0938,2,8,3,58,0.0000,863.0000,172.6000,10.0000,81.0590,0.0000,944.0590,0
2025-02-27 09:00:00,165.5470,1020.1740,0.0653,2,9,3,58,0.0000,0.0000,172.6000,10.0000,854.6270,0.0000,854.6270,1
2025-02-27 10:00:00,227.3020,1008.9740,0.0595,2,10,3,58,0.0000,0.0000,172.6000,10.0000,781.6720,0.0000,781.6720,1
2025-02-27 11:00:00,230.4010,997.7740,0.0605,2,11,3,58,0.0000,0.0000,172.6000,10.0000,767.3730,0.0000,767.3730,1
2025-02-27 12:00:00,258.2070,989.7740,0.0499,2,12,3,58,0.0000,0.0000,172.6000,10.0000,731.5670,0.0000,731.5670,1
2025-02-27 13:00:00,211.2450,978.5740,0.0482,2,13,3,58,0.0000,0.0000,172.6000,10.0000,767.3290,0.0000,767.3290,1
2025-02-27 14:00:00,177.2700,973.7740,0.0447,2,14,3,58,863.0000,0.0000,1009.7100,58.5000,1659.5040,0.0000,796.5040,1
2025-02-27 15:00:00,105.9800,968.1740,0.0460,2,15,3,58,649.4742,0.0000,1639.7000,95.0000,1511.6682,0.0000,862.1940,1
2025-02-27 16:00:00,31.8810,972.1740,0.0755,2,16,3,58,0.0000,560.0870,1062.2907,61.5464,380.2060,0.0000,940.2930,0
2025-02-27 17:00:00,0.0000,986.5740,0.0857,2,17,3,58,0.0000,863.0000,172.6000,10.0000,123.5740,0.0000,986.5740,0
2025-02-27 18:00:00,0.0000,1004.9740,0.0631,2,18,3,58,0.0000,0.0000,172.6000,10.0000,1004.9740,0.0000,1004.9740,1
2025-02-27 19:00:00,0.0000,1012.1740,0.0451,2,19,3,58,0.0000,0.0000,172.6000,10.0000,1012.1740,0.0000,1012.1740,1
2025-02-27 20:00:00,0.0000,1036.9740,0.0462,2,20,3,58,0.0000,0.0000,172.6000,10.0000,1036.9740,0.0000,1036.9740,1
2025-02-27 21:00:00,0.0000,1031.3740,0.0409,2,21,3,58,0.0000,0.0000,172.6000,10.0000,1031.3740,0.0000,1031.3740,1
2025-02-27 22:00:00,0.0000,587.6856,0.0355,2,22,3,58,0.0000,0.0000,172.6000,10.0000,587.6856,0.0000,587.6856,1
2025-02-27 23:00:00,0.0000,589.1256,0.0268,2,23,3,58,0.0000,0.0000,172.6000,10.0000,589.1256,0.0000,589.1256,1
2025-02-28 00:00:00,0.0000,590.0856,0.0261,2,0,4,59,0.0000,0.0000,172.6000,10.0000,590.0856,0.0000,590.0856,1
2025-02-28 01:00:00,0.0000,592.4856,0.0254,2,1,4,59,863.0000,0.0000,1009.7100,58.5000,1455.4856,0.0000,592.4856,1
2025-02-28 02:00:00,0.0000,595.3656,0.0254,2,2,4,59,649.4742,0.0000,1639.7000,95.0000,1244.8399,0.0000,595.3656,1
2025-02-28 03:00:00,0.0000,595.3656,0.0255,2,3,4,59,0.0000,0.0000,1639.7000,95.0000,595.3656,0.0000,595.3656,1
2025-02-28 04:00:00,0.0000,593.4456,0.0316,2,4,4,59,0.0000,0.0000,1639.7000,95.0000,593.4456,0.0000,593.4456,1
2025-02-28 05:00:00,0.0000,590.0856,0.0400,2,5,4,59,0.0000,0.0000,1639.7000,95.0000,590.0856,0.0000,590.0856,1
2025-02-28 06:00:00,0.0000,1037.7740,0.0864,2,6,4,59,0.0000,0.0000,1639.7000,95.0000,1037.7740,0.0000,1037.7740,1
2025-02-28 07:00:00,18.4360,1051.3740,0.1280,2,7,4,59,0.0000,863.0000,750.0093,43.4536,169.9380,0.0000,1032.9380,0
2025-02-28 08:00:00,72.9500,1049.7740,0.1147,2,8,4,59,0.0000,560.0870,172.6000,10.0000,416.7370,0.0000,976.8240,0
2025-02-28 09:00:00,133.6140,1021.7740,0.1024,2,9,4,59,0.0000,0.0000,172.6000,10.0000,888.1600,0.0000,888.1600,1
2025-02-28 10:00:00,188.8990,1007.3740,0.0617,2,10,4,59,0.0000,0.0000,172.6000,10.0000,818.4750,0.0000,818.4750,1
2025-02-28 11:00:00,202.8410,995.3740,0.0561,2,11,4,59,0.0000,0.0000,172.6000,10.0000,792.5330,0.0000,792.5330,1
2025-02-28 12:00:00,196.3490,988.1740,0.0427,2,12,4,59,0.0000,0.0000,172.6000,10.0000,791.8250,0.0000,791.8250,1
2025-02-28 13:00:00,175.8840,982.5740,0.0402,2,13,4,59,649.4742,0.0000,802.5900,46.5000,1456.1642,0.0000,806.6900,1
2025-02-28 14:00:00,151.2500,980.9740,0.0379,2,14,4,59,863.0000,0.0000,1639.7000,95.0000,1692.7240,0.0000,829.7240,1
2025-02-28 15:00:00,88.2480,972.1740,0.0426,2,15,4,59,0.0000,0.0000,1639.7000,95.0000,883.9260,0.0000,883.9260,1
2025-02-28 16:00:00,25.3980,983.3740,0.0846,2,16,4,59,0.0000,560.0870,1062.2907,61.5464,397.8890,0.0000,957.9760,0
2025-02-28 17:00:00,0.0000,996.1740,0.1152,2,17,4,59,0.0000,863.0000,172.6000,10.0000,133.1740,0.0000,996.1740,0
2025-02-28 18:00:00,0.0000,1032.9740,0.0544,2,18,4,59,0.0000,0.0000,172.6000,10.0000,1032.9740,0.0000,1032.9740,1
2025-02-28 19:00:00,0.0000,1042.5740,0.0482,2,19,4,59,0.0000,0.0000,172.6000,10.0000,1042.5740,0.0000,1042.5740,1
2025-02-28 20:00:00,0.0000,1047.3740,0.0433,2,20,4,59,0.0000,0.0000,172.6000,10.0000,1047.3740,0.0000,1047.3740,1
2025-02-28 21:00:00,0.0000,1035.3740,0.0381,2,21,4,59,0.0000,0.0000,172.6000,10.0000,1035.3740,0.0000,1035.3740,1
2025-02-28 22:00:00,0.0000,584.8056,0.0341,2,22,4,59,0.0000,0.0000,172.6000,10.0000,584.8056,0.0000,584.8056,1
2025-02-28 23:00:00,0.0000,578.0856,0.0318,2,23,4,59,0.0000,0.0000,172.6000,10.0000,578.0856,0.0000,578.0856,1
2025-03-01 00:00:00,0.0000,483.0925,0.0320,3,0,5,60,0.0000,0.0000,172.6000,10.0000,483.0925,0.0000,483.0925,1
2025-03-01 01:00:00,0.0000,485.4925,0.0294,3,1,5,60,574.0843,0.0000,729.4618,42.2631,1059.5768,0.0000,485.4925,1
2025-03-01 02:00:00,0.0000,487.4125,0.0319,3,2,5,60,0.0000,194.2194,529.2356,30.6626,293.1932,0.0000,487.4125,0
2025-03-01 03:00:00,0.0000,487.4125,0.0292,3,3,5,60,572.1643,0.0000,1084.2350,62.8178,1059.5768,0.0000,487.4125,1
2025-03-01 04:00:00,0.0000,486.9325,0.0296,3,4,5,60,572.6443,0.0000,1639.7000,95.0000,1059.5768,0.0000,486.9325,1
2025-03-01 05:00:00,0.0000,483.0925,0.0390,3,5,5,60,0.0000,0.0000,1639.7000,95.0000,483.0925,0.0000,483.0925,1
2025-03-01 06:00:00,0.0000,772.9188,0.0425,3,6,5,60,0.0000,0.0000,1639.7000,95.0000,772.9188,0.0000,772.9188,1
2025-03-01 07:00:00,11.6770,769.7188,0.0557,3,7,5,60,0.0000,752.7012,863.7193,50.0417,5.3405,0.0000,758.0418,0
2025-03-01 08:00:00,80.1330,750.5188,0.0562,3,8,5,60,0.0000,670.3858,172.6000,10.0000,0.0000,0.0000,670.3858,0
2025-03-01 09:00:00,177.7690,729.7188,0.0320,3,9,5,60,0.0000,0.0000,172.6000,10.0000,551.9498,0.0000,551.9498,1
2025-03-01 10:00:00,183.9020,721.7188,0.0260,3,10,5,60,521.7601,0.0000,678.7073,39.3226,1059.5768,0.0000,537.8168,1
2025-03-01 11:00:00,162.7910,704.9188,0.0337,3,11,5,60,0.0000,387.5681,279.1525,16.1734,154.5597,0.0000,542.1278,0
2025-03-01 12:00:00,87.6750,673.7188,0.0257,3,12,5,60,473.5331,0.0000,738.4796,42.7856,1059.5768,0.0000,586.0438,1
2025-03-01 13:00:00,95.4400,665.7188,0.0260,3,13,5,60,489.2981,0.0000,1213.0987,70.2838,1059.5768,0.0000,570.2788,1
2025-03-01 14:00:00,12.0220,666.5188,0.0274,3,14,5,60,405.0801,0.0000,1606.0263,93.0490,1059.5768,0.0000,654.4968,1
2025-03-01 15:00:00,7.1550,677.7188,0.0330,3,15,5,60,0.0000,0.0000,1606.0263,93.0490,670.5638,0.0000,670.5638,1
2025-03-01 16:00:00,1.8140,689.7188,0.0355,3,16,5,60,0.0000,687.9048,896.8462,51.9610,0.0000,0.0000,687.9048,0
2025-03-01 17:00:00,0.0000,702.5188,0.0356,3,17,5,60,0.0000,702.5188,172.6000,10.0000,0.0000,0.0000,702.5188,0
2025-03-01 18:00:00,0.0000,712.1188,0.0300,3,18,5,60,0.0000,0.0000,172.6000,10.0000,712.1188,0.0000,712.1188,1
2025-03-01 19:00:00,0.0000,728.9188,0.0215,3,19,5,60,0.0000,0.0000,172.6000,10.0000,728.9188,0.0000,728.9188,1
2025-03-01 20:00:00,0.0000,732.1188,0.0131,3,20,5,60,0.0000,0.0000,172.6000,10.0000,732.1188,0.0000,732.1188,1
2025-03-01 21:00:00,0.0000,740.1188,0.0045,3,21,5,60,0.0000,0.0000,172.6000,10.0000,740.1188,0.0000,740.1188,1
2025-03-01 22:00:00,0.0000,464.3725,0.0035,3,22,5,60,595.2043,0.0000,749.9482,43.4501,1059.5768,0.0000,464.3725,1
2025-03-01 23:00:00,0.0000,468.6925,0.0076,3,23,5,60,0.0000,468.6925,266.7600,15.4554,0.0000,0.0000,468.6925,0
2025-03-02 00:00:00,0.0000,376.9904,0.0045,3,0,6,61,0.0000,91.3352,172.6000,10.0000,285.6552,0.0000,376.9904,0
2025-03-02 01:00:00,0.0000,377.2304,0.0030,3,1,6,61,0.0000,0.0000,172.6000,10.0000,377.2304,0.0000,377.2304,1
2025-03-02 02:00:00,0.0000,379.6304,0.0014,3,2,6,61,679.9464,0.0000,832.1480,48.2125,1059.5768,0.0000,379.6304,1
2025-03-02 03:00:00,0.0000,378.1904,0.0015,3,3,6,61,681.3864,0.0000,1493.0928,86.5060,1059.5768,0.0000,378.1904,1
2025-03-02 04:00:00,0.0000,379.3904,0.0015,3,4,6,61,151.1414,0.0000,1639.7000,95.0000,530.5319,0.0000,379.3904,1
2025-03-02 05:00:00,0.0000,377.7104,0.0026,3,5,6,61,0.0000,377.7104,1250.3078,72.4396,0.0000,0.0000,377.7104,0
2025-03-02 06:00:00,0.0000,406.5104,0.0029,3,6,6,61,0.0000,406.5104,831.2249,48.1590,0.0000,0.0000,406.5104,0
2025-03-02 07:00:00,11.4250,407.7104,0.0027,3,7,6,61,0.0000,396.2854,422.6832,24.4892,0.0000,0.0000,396.2854,0
2025-03-02 08:00:00,20.6590,404.5104,0.0020,3,8,6,61,0.0000,242.5807,172.6000,10.0000,141.2707,0.0000,383.8514,0
2025-03-02 09:00:00,82.3530,398.1104,0.0015,3,9,6,61,0.0000,0.0000,172.6000,10.0000,315.7574,0.0000,315.7574,1
2025-03-02 10:00:00,139.3300,382.5104,0.0011,3,10,6,61,0.0000,0.0000,172.6000,10.0000,243.1804,0.0000,243.1804,1
2025-03-02 11:00:00,166.4690,376.5104,0.0002,3,11,6,61,849.5354,0.0000,996.6493,57.7433,1059.5768,0.0000,210.0414,1
2025-03-02 12:00:00,188.8060,374.5104,0.0003,3,12,6,61,662.9388,0.0000,1639.7000,95.0000,848.6433,0.0000,185.7044,1
2025-03-02 13:00:00,165.7700,371.7104,0.0007,3,13,6,61,0.0000,0.0000,1639.7000,95.0000,205.9404,0.0000,205.9404,1
2025-03-02 14:00:00,150.0520,368.9104,0.0019,3,14,6,61,0.0000,0.0000,1639.7000,95.0000,218.8584,0.0000,218.8584,1
2025-03-02 15:00:00,112.9600,367.7104,0.0028,3,15,6,61,0.0000,0.0000,1639.7000,95.0000,254.7504,0.0000,254.7504,1
2025-03-02 16:00:00,37.0270,370.1104,0.0045,3,16,6,61,0.0000,333.0834,1296.3150,75.1052,0.0000,0.0000,333.0834,0
2025-03-02 17:00:00,0.2990,382.1104,0.0077,3,17,6,61,0.0000,381.8114,902.6950,52.2998,0.0000,0.0000,381.8114,0
2025-03-02 18:00:00,0.0000,396.1104,0.0045,3,18,6,61,0.0000,396.1104,494.3337,28.6404,0.0000,0.0000,396.1104,0
2025-03-02 19:00:00,0.0000,399.3104,0.0041,3,19,6,61,0.0000,312.0817,172.6000,10.0000,87.2287,0.0000,399.3104,0
2025-03-02 20:00:00,0.0000,405.3104,0.0034,3,20,6,61,0.0000,0.0000,172.6000,10.0000,405.3104,0.0000,405.3104,1
2025-03-02 21:00:00,0.0000,409.3104,0.0030,3,21,6,61,0.0000,0.0000,172.6000,10.0000,409.3104,0.0000,409.3104,1
2025-03-02 22:00:00,0.0000,381.3104,0.0020,3,22,6,61,678.2664,0.0000,830.5184,48.1181,1059.5768,0.0000,381.3104,1
2025-03-02 23:00:00,0.0000,383.4704,0.0025,3,23,6,61,0.0000,383.4704,435.1881,25.2137,0.0000,0.0000,383.4704,0
2025-03-03 00:00:00,0.0000,578.0856,0.0023,3,0,0,62,0.0000,161.8241,268.3591,15.5480,416.2615,0.0000,578.0856,0
2025-03-03 01:00:00,0.0000,586.7256,0.0019,3,1,0,62,472.8512,0.0000,727.0247,42.1219,1059.5768,0.0000,586.7256,1
2025-03-03 02:00:00,0.0000,587.6856,0.0012,3,2,0,62,471.8912,0.0000,1184.7592,68.6419,1059.5768,0.0000,587.6856,1
2025-03-03 03:00:00,0.0000,590.5656,0.0012,3,3,0,62,469.0112,0.0000,1639.7000,95.0000,1059.5768,0.0000,590.5656,1
2025-03-03 04:00:00,0.0000,588.6456,0.0025,3,4,0,62,0.0000,0.0000,1639.7000,95.0000,588.6456,0.0000,588.6456,1
2025-03-03 05:00:00,0.0000,590.0856,0.0032,3,5,0,62,0.0000,0.0000,1639.7000,95.0000,590.0856,0.0000,590.0856,1
2025-03-03 06:00:00,0.0000,1034.5740,0.0213,3,6,0,62,0.0000,560.0870,1062.2907,61.5464,474.4870,0.0000,1034.5740,0
2025-03-03 07:00:00,25.0410,1033.7740,0.0280,3,7,0,62,0.0000,863.0000,172.6000,10.0000,145.7330,0.0000,1008.7330,0
2025-03-03 08:00:00,107.0740,1005.7740,0.0176,3,8,0,62,0.0000,0.0000,172.6000,10.0000,898.7000,0.0000,898.7000,1
2025-03-03 09:00:00,185.5480,1009.7740,0.0043,3,9,0,62,0.0000,0.0000,172.6000,10.0000,824.2260,0.0000,824.2260,1
2025-03-03 10:00:00,249.6200,1000.1740,0.0037,3,10,0,62,0.0000,0.0000,172.6000,10.0000,750.5540,0.0000,750.5540,1
2025-03-03 11:00:00,293.5770,990.5740,0.0024,3,11,0,62,362.5798,0.0000,524.3024,30.3767,1059.5768,0.0000,696.9970,1
2025-03-03 12:00:00,290.5950,980.1740,0.0016,3,12,0,62,369.9978,0.0000,883.2004,51.1704,1059.5768,0.0000,689.5790,1
2025-03-03 13:00:00,262.4890,968.9740,0.0021,3,13,0,62,353.0918,0.0000,1225.6994,71.0139,1059.5768,0.0000,706.4850,1
2025-03-03 14:00:00,195.4000,961.7740,0.0020,3,14,0,62,293.2028,0.0000,1510.1062,87.4917,1059.5768,0.0000,766.3740,1
2025-03-03 15:00:00,115.8820,959.3740,0.0028,3,15,0,62,133.6019,0.0000,1639.7000,95.0000,977.0938,0.0000,843.4920,1
2025-03-03 16:00:00,32.0440,964.1740,0.0218,3,16,0,62,0.0000,560.0870,1062.2907,61.5464,372.0430,0.0000,932.1300,0
2025-03-03 17:00:00,0.0000,976.9740,0.0221,3,17,0,62,0.0000,863.0000,172.6000,10.0000,113.9740,0.0000,976.9740,0
2025-03-03 18:00:00,0.0000,991.3740,0.0163,3,18,0,62,0.0000,0.0000,172.6000,10.0000,991.3740,0.0000,991.3740,1
2025-03-03 19:00:00,0.0000,1001.7740,0.0027,3,19,0,62,0.0000,0.0000,172.6000,10.0000,1001.7740,0.0000,1001.7740,1
2025-03-03 20:00:00,0.0000,1004.9740,0.0010,3,20,0,62,0.0000,0.0000,172.6000,10.0000,1004.9740,0.0000,1004.9740,1
2025-03-03 21:00:00,0.0000,1004.1740,-0.0000,3,21,0,62,0.0000,0.0000,172.6000,10.0000,1059.5768,55.4028,1004.1740,1
2025-03-03 22:00:00,0.0000,573.2856,-0.0007,3,22,0,62,0.0000,0.0000,172.6000,10.0000,1059.5768,486.2912,573.2856,1
2025-03-03 23:00:00,0.0000,571.8456,-0.0005,3,23,0,62,0.0000,0.0000,172.6000,10.0000,1059.5768,487.7312,571.8456,1
2025-03-04 00:00:00,0.0000,574.2456,-0.0006,3,0,1,63,52.6407,0.0000,223.6615,12.9584,1059.5768,432.6905,574.2456,1
2025-03-04 01:00:00,0.0000,573.2856,-0.0006,3,1,1,63,486.2912,0.0000,695.3639,40.2876,1059.5768,0.0000,573.2856,1
2025-03-04 02:00:00,0.0000,573.2856,-0.0006,3,2,1,63,486.2912,0.0000,1167.0664,67.6168,1059.5768,0.0000,573.2856,1
2025-03-04 03:00:00,0.0000,572.3256,-0.0005,3,3,1,63,487.2512,0.0000,1639.7000,95.0000,1059.5768,0.0000,572.3256,1
2025-03-04 04:00:00,0.0000,571.8456,0.0009,3,4,1,63,0.0000,0.0000,1639.7000,95.0000,571.8456,0.0000,571.8456,1
2025-03-04 05:00:00,0.0000,573.2856,0.0024,3,5,1,63,0.0000,0.0000,1639.7000,95.0000,573.2856,0.0000,573.2856,1
2025-03-04 06:00:00,0.0000,1009.7740,0.0048,3,6,1,63,0.0000,0.0000,1639.7000,95.0000,1009.7740,0.0000,1009.7740,1
2025-03-04 07:00:00,25.9870,1012.9740,0.0096,3,7,1,63,0.0000,863.0000,750.0093,43.4536,123.9870,0.0000,986.9870,0
2025-03-04 08:00:00,96.6850,1012.1740,0.0048,3,8,1,63,0.0000,155.4230,589.7794,34.1703,760.0660,0.0000,915.4890,0
2025-03-04 09:00:00,178.8800,1008.1740,0.0038,3,9,1,63,230.2828,0.0000,813.1538,47.1120,1059.5768,0.0000,829.2940,1
2025-03-04 10:00:00,228.1060,1000.9740,0.0036,3,10,1,63,286.7088,0.0000,1091.2613,63.2249,1059.5768,0.0000,772.8680,1
2025-03-04 11:00:00,245.4690,996.9740,0.0037,3,11,1,63,308.0718,0.0000,1390.0910,80.5383,1059.5768,0.0000,751.5050,1
2025-03-04 12:00:00,190.7260,992.9740,0.0039,3,12,1,63,257.3288,0.0000,1639.7000,95.0000,1059.5768,0.0000,802.2480,1
2025-03-04 13:00:00,228.0240,984.9740,0.0053,3,13,1,63,0.0000,0.0000,1639.7000,95.0000,756.9500,0.0000,756.9500,1
2025-03-04 14:00:00,220.9400,987.3740,0.0112,3,14,1,63,0.0000,0.0000,1639.7000,95.0000,766.4340,0.0000,766.4340,1
2025-03-04 15:00:00,141.0220,990.5740,0.0158,3,15,1,63,0.0000,0.0000,1639.7000,95.0000,849.5520,0.0000,849.5520,1
2025-03-04 16:00:00,33.6060,986.5740,0.0223,3,16,1,63,0.0000,863.0000,750.0093,43.4536,89.9680,0.0000,952.9680,0
2025-03-04 17:00:00,0.3790,992.9740,0.0222,3,17,1,63,0.0000,560.0870,172.6000,10.0000,432.5080,0.0000,992.5950,0
2025-03-04 18:00:00,0.0000,1007.3740,0.0185,3,18,1,63,0.0000,0.0000,172.6000,10.0000,1007.3740,0.0000,1007.3740,1
2025-03-04 19:00:00,0.0000,1012.9740,0.0060,3,19,1,63,0.0000,0.0000,172.6000,10.0000,1012.9740,0.0000,1012.9740,1
2025-03-04 20:00:00,0.0000,1020.1740,0.0044,3,20,1,63,0.0000,0.0000,172.6000,10.0000,1020.1740,0.0000,1020.1740,1
2025-03-04 21:00:00,0.0000,1023.3740,0.0032,3,21,1,63,0.0000,0.0000,172.6000,10.0000,1023.3740,0.0000,1023.3740,1
2025-03-04 22:00:00,0.0000,589.6056,0.0012,3,22,1,63,0.0000,0.0000,172.6000,10.0000,589.6056,0.0000,589.6056,1
2025-03-04 23:00:00,0.0000,592.0056,-0.0007,3,23,1,63,0.0000,0.0000,172.6000,10.0000,1059.5768,467.5712,592.0056,1
2025-03-05 00:00:00,0.0000,592.9656,-0.0009,3,0,2,64,0.0000,0.0000,172.6000,10.0000,1059.5768,466.6112,592.9656,1
2025-03-05 01:00:00,0.0000,591.0456,-0.0011,3,1,2,64,110.2407,0.0000,279.5335,16.1954,1059.5768,358.2905,591.0456,1
2025-03-05 02:00:00,0.0000,592.0056,-0.0011,3,2,2,64,467.5712,0.0000,733.0775,42.4726,1059.5768,0.0000,592.0056,1
2025-03-05 03:00:00,0.0000,592.9656,-0.0010,3,3,2,64,466.6112,0.0000,1185.6904,68.6958,1059.5768,0.0000,592.9656,1
2025-03-05 04:00:00,0.0000,591.5256,-0.0008,3,4,2,64,468.0512,0.0000,1639.7000,95.0000,1059.5768,0.0000,591.5256,1
2025-03-05 05:00:00,0.0000,594.8856,0.0009,3,5,2,64,0.0000,0.0000,1639.7000,95.0000,594.8856,0.0000,594.8856,1
2025-03-05 06:00:00,0.0000,1043.3740,0.0028,3,6,2,64,0.0000,560.0870,1062.2907,61.5464,483.2870,0.0000,1043.3740,0
2025-03-05 07:00:00,27.3520,1038.5740,0.0033,3,7,2,64,0.0000,863.0000,172.6000,10.0000,148.2220,0.0000,1011.2220,0
2025-03-05 08:00:00,104.8120,1024.9740,0.0026,3,8,2,64,0.0000,0.0000,172.6000,10.0000,920.1620,0.0000,920.1620,1
2025-03-05 09:00:00,180.0880,1006.5740,0.0006,3,9,2,64,218.3559,0.0000,384.4052,22.2714,1044.8418,0.0000,826.4860,1
2025-03-05 10:00:00,244.4750,1008.9740,-0.0004,3,10,2,64,295.0778,0.0000,670.6307,38.8546,1059.5768,0.0000,764.4990,1
2025-03-05 11:00:00,277.5370,999.3740,-0.0005,3,11,2,64,337.7398,0.0000,998.2383,57.8354,1059.5768,0.0000,721.8370,1
2025-03-05 12:00:00,280.6710,995.3740,-0.0005,3,12,2,64,344.8738,0.0000,1332.7660,77.2170,1059.5768,0.0000,714.7030,1
2025-03-05 13:00:00,248.2240,991.3740,0.0004,3,13,2,64,316.4268,0.0000,1639.7000,95.0000,1059.5768,0.0000,743.1500,1
2025-03-05 14:00:00,195.1120,989.7740,0.0016,3,14,2,64,0.0000,0.0000,1639.7000,95.0000,794.6620,0.0000,794.6620,1
2025-03-05 15:00:00,120.9010,994.5740,0.0048,3,15,2,64,0.0000,0.0000,1639.7000,95.0000,873.6730,0.0000,873.6730,1
2025-03-05 16:00:00,56.0370,996.1740,0.0209,3,16,2,64,0.0000,560.0870,1062.2907,61.5464,380.0500,0.0000,940.1370,0
2025-03-05 17:00:00,0.2140,998.5740,0.0212,3,17,2,64,0.0000,863.0000,172.6000,10.0000,135.3600,0.0000,998.3600,0
2025-03-05 18:00:00,0.0000,1024.1740,0.0146,3,18,2,64,0.0000,0.0000,172.6000,10.0000,1024.1740,0.0000,1024.1740,1
2025-03-05 19:00:00,0.0000,1034.5740,0.0035,3,19,2,64,0.0000,0.0000,172.6000,10.0000,1034.5740,0.0000,1034.5740,1
2025-03-05 20:00:00,0.0000,1043.3740,0.0037,3,20,2,64,0.0000,0.0000,172.6000,10.0000,1043.3740,0.0000,1043.3740,1
2025-03-05 21:00:00,0.0000,1048.9740,0.0030,3,21,2,64,0.0000,0.0000,172.6000,10.0000,1048.9740,0.0000,1048.9740,1
2025-03-05 22:00:00,0.0000,604.0056,0.0022,3,22,2,64,455.5712,0.0000,614.5040,35.6028,1059.5768,0.0000,604.0056,1
2025-03-05 23:00:00,0.0000,604.4856,0.0029,3,23,2,64,0.0000,428.6469,172.6000,10.0000,175.8387,0.0000,604.4856,0
2025-03-06 00:00:00,0.0000,594.4056,0.0021,3,0,3,65,108.8007,0.0000,278.1367,16.1145,703.2063,0.0000,594.4056,1
2025-03-06 01:00:00,0.0000,592.9656,0.0016,3,1,3,65,466.6112,0.0000,730.7495,42.3377,1059.5768,0.0000,592.9656,1
2025-03-06 02:00:00,0.0000,589.6056,0.0015,3,2,3,65,469.9712,0.0000,1186.6216,68.7498,1059.5768,0.0000,589.6056,1
